# JLPT 词汇级别表 —— server/scripts/buildJlptVocab.ts 生成，勿手改。
# 出題基準語彙表 https://www7a.biglobe.ne.jp/nifongo/data/noryoku.html
# JLPT Resources by Jonathan Waller (CC BY) http://www.tanos.co.uk/jlpt/
#   词形经 https://github.com/stephenmk/yomitan-jlpt-vocab 按 JMdict 校正
備える	23
備え付ける	1
備わる	1
催し	2
催す	1
催促	2
傲る	1
傷	123
傷める	1
傷付く	1
傷付ける	1
傾	1
傾く	12
傾ける	1
傾らか	2
傾向	23
傾斜	1
僅々	1
僅か	23
働	1
働き	23
働く	5
像	12
僕	14
僧	1
儀式	2
億	4
儚い	1
償い	1
優	1
優しい	4
優れる	23
優位	1
優先	1
優勝	23
優勢	1
優秀	23
優美	1
優越	1
儲かる	2
儲ける	2
元	23
元々	2
元年	1
元日	2
元来	1
元気	5
元気でね	2
元素	1
元首	1
兄	5
兄弟	5
充実	1
兆	2
兆し	1
先	145
先々月	2
先々週	2
先ず	4
先だって	1
先に	1
先代	1
先先月	1
先先週	1
先天的	1
先日	23
先月	5
先生	5
先着	1
先祖	2
先程	2
先端	2
先行	1
先輩	4
先週	5
先達て	1
先頭	2
光	14
光る	4
光景	23
光沢	1
光熱費	1
光線	2
克服	23
免れる	1
免税	2
免許	23
免除	1
兎	23
兎に角	12
兎も角	12
兎角	1
児	1
児童	2
党	23
入り口	5
入る	15
入れる	5
入れ物	2
入口	15
入場	23
入学	4
入学する	4
入手	1
入浴	1
入物	2
入社	2
入賞	1
入院	4
入院する	4
全	23
全く	23
全て	23
全体	23
全力	2
全員	23
全国	23
全快	1
全滅	1
全然	4
全盛	1
全般	2
全身	2
全部	5
全集	2
八	5
八つ	5
八日	5
八百屋	5
公	1
公共	2
公務	2
公務員	4
公募	1
公団	1
公園	5
公害	2
公平	23
公式	2
公正	2
公演	1
公然	1
公用	1
公立	1
公衆	2
公表	2
公認	1
公開	1
六	15
六つ	5
六日	5
共	1
共に	23
共働き	1
共同	23
共和	1
共存	1
共学	1
共感	1
共産	12
共稼ぎ	1
共通	23
共鳴	1
兵器	1
兵士	1
兵隊	2
其々	2
其の	5
其の上	2
其の儘	12
其の内	2
其の外	2
其の為	2
其の頃	2
其れ	15
其れから	15
其れで	14
其れでは	5
其れでも	12
其れと	2
其れとも	12
其れなのに	2
其れなら	2
其れに	14
其れ故	1
其れ程	14
其処	5
其処で	1
其処ら	1
其方	1
具える	2
具わる	1
具体	23
具合	4
典型	23
兼ねて	1
兼ねる	2
兼業	1
兼用	1
内	24
内乱	1
内容	23
内心	1
内科	2
内緒	1
内線	2
内臓	1
内訳	1
内部	1
内閣	1
内陸	1
円	235
円い	5
円らな	1
円周	2
円満	1
円滑	1
冊	15
再	12
再び	23
再三	2
再会	1
再建	1
再来年	25
再来月	24
再来週	24
再現	1
再生	1
再発	1
冒険	23
冒頭	1
冗談	23
写し	1
写す	4
写る	2
写生	2
写真	5
冠	12
冬	5
冬眠	1
冴える	1
冷える	4
冷たい	5
冷ます	2
冷める	2
冷やかす	1
冷やす	2
冷凍	2
冷房	4
冷淡	1
冷蔵	1
冷蔵庫	5
冷酷	1
冷静	23
凄い	4
凌ぐ	1
凍える	2
凍る	23
凝らす	1
凝る	1
几帳面	1
凡そ	1
凡ゆる	1
処分	1
処理	23
処置	1
処罰	1
凭れる	12
凶作	1
凸凹	2
凹む	2
出	3
出かける	5
出くわす	1
出す	45
出る	5
出世	1
出会い	23
出会う	23
出会す	2
出入り	2
出入り口	1
出入口	2
出切る	1
出動	1
出勤	2
出口	5
出合い	2
出合う	12
出品	1
出場	2
出席	4
出席する	4
出張	2
出掛	5
出掛ける	2
出来る	245
出来るだけ	34
出来れば	2
出来上がり	2
出来上がる	2
出来事	23
出来物	1
出演	1
出版	23
出現	1
出生	1
出産	1
出発	4
出発する	4
出直し	1
出社	1
出血	1
出費	1
出身	23
出迎え	2
出迎える	2
出題	1
出鱈目	12
刀	23
刃	1
分	1235
分かる	5
分かれる	2
分ける	23
分る	2
分れ	2
分子	1
分布	2
分担	1
分散	1
分数	2
分析	23
分業	1
分母	1
分裂	1
分解	2
分配	1
分野	23
分量	2
分離	1
分類	2
切	12
切っ掛け	1
切ない	1
切り	1
切り替える	1
切る	5
切れ	3
切れる	23
切れ目	1
切実	1
切手	5
切替える	1
切符	5
切開	1
刈る	23
刊	2
刊行	1
刑	1
刑事	23
刑罰	1
列	23
列島	2
列車	23
初	12
初め	5
初めて	5
初めに	25
初めまして	5
初旬	2
初歩	2
初版	1
初級	2
初耳	1
判	1
判事	2
判子	2
判定	1
判断	23
判決	1
別	4
別々	2
別に	23
別れ	23
別れる	4
別居	1
別荘	2
利口	23
利子	1
利害	2
利息	1
利根	1
利潤	1
利点	1
利用	4
利用する	4
利益	23
到底	1
到着	23
到達	1
到頭	4
制	1
制する	1
制作	2
制定	1
制度	23
制服	1
制約	1
制裁	1
制限	23
刷り	1
刷る	2
券	23
刺	12
刺さる	2
刺す	2
刺激	23
刺繍	1
刺身	2
刻む	2
剃る	12
剃刀	2
削る	2
削減	1
削除	2
前	125
前に	1
前もって	1
前例	1
前半	1
前売り	1
前後	2
前提	1
前置き	1
前者	23
前途	1
前進	23
剥がす	12
剥く	2
剥ぐ	1
剥げる	1
剥す	2
副	2
副詞	2
割	1
割と	2
割りと	2
割りに	2
割りに割りと	2
割り当て	1
割り算	1
割り込む	1
割る	23
割れる	4
割合	4
割合に	14
割引	2
割引き	1
割当	1
割算	2
割込む	1
創作	2
創刊	1
創立	1
創造	1
劇	23
劇団	1
劇場	23
力	24
力強い	2
功績	2
加える	23
加わる	23
加入	1
加味	1
加工	1
加減	23
加熱	2
加留多	1
加速	2
加速度	2
劣る	23
助	12
助かる	2
助け	1
助ける	23
助動詞	1
助手	23
助教授	2
助言	1
助詞	1
努めて	1
努める	2
努力	23
励ます	1
励む	1
労る	1
労わる	1
労働	23
労力	1
効き目	1
効く	23
効力	2
効果	23
効率	1
勇ましい	2
勇敢	1
勇気	23
勉強	5
勉強する	5
動かす	23
動き	1
動く	4
動作	2
動力	1
動向	1
動員	1
動揺	1
動機	1
動物	5
動物園	4
動的	1
動詞	23
勘	23
勘定	23
勘弁	1
勘違い	2
務まる	1
務め	23
務める	2
勝	2
勝ち	23
勝つ	4
勝る	1
勝利	1
勝手	1
勝手に	2
勝敗	2
勝負	2
募る	1
募金	1
募集	2
勢い	23
勢力	1
勤まる	1
勤め	23
勤める	25
勤める務める努める	2
勤め先	1
勤労	1
勤勉	1
勤務	1
勧め	1
勧める	23
勧告	1
勧誘	1
勿体無い	2
勿論	34
匂い	34
匂う	2
包み	23
包む	124
包丁	2
包帯	2
包装	2
化	2
化ける	1
化する	1
化合	1
化学	23
化石	1
化粧	23
化繊	1
北	5
北極	2
匙	2
匹	15
匹敵	1
区	14
区々	1
区分	2
区切り	1
区切る	2
区別	23
区域	2
区画	1
区間	1
医学	4
医師	23
医療	23
医者	5
医院	1
十	5
十分	14
十字路	1
十日	5
千	5
千切る	2
午前	5
午後	5
半	25
半ば	23
半分	5
半島	2
半径	2
半端	1
卑しい	1
卑怯	2
卒業	4
卒業する	4
卒直	2
協会	1
協力	23
協定	1
協調	1
協議	1
南	15
南北	2
南極	2
南米	2
単	1
単なる	23
単に	23
単一	1
単位	23
単数	2
単独	1
単純	23
単語	23
単調	1
博士	23
博物館	23
占う	2
占める	23
占領	1
卯	1
印	123
印刷	23
印象	23
印鑑	1
危うい	2
危ない	5
危ぶむ	1
危害	1
危機	1
危険	4
即する	1
即ち	12
即座に	1
却って	2
卵	5
卸す	2
厄介	23
厚い	5
厚かましい	2
原	123
原っぱ	1
原作	1
原典	1
原則	1
原因	4
原型	1
原型原形	1
原始	2
原子	1
原形	1
原文	1
原料	2
原書	1
原油	1
原点	1
原爆	1
原理	2
原産	2
原稿	2
厭々	1
厭らしい	1
厳か	1
厳しい	4
厳密	1
厳重	2
去る	23
去年	5
参る	4
参上	1
参加	23
参照	1
参考	23
参議院	1
又	5
又は	24
及び	1
及ぶ	1
及ぼす	23
友	23
友人	23
友好	2
友情	23
友達	5
双子	23
反	12
反する	12
反り	1
反る	12
反乱	1
反対	4
反射	1
反応	1
反感	1
反抗	23
反撃	1
反映	2
反発	1
反省	2
反響	1
収まる	1
収める	23
収入	23
収容	1
収支	1
収益	1
収穫	23
収集	1
叔母	45
叔母さん	2
叔父	5
叔父さん	2
取って	2
取っ手	1
取りあえず	1
取り上げる	23
取り付ける	1
取り入れる	2
取り出す	2
取り分け	1
取り寄せる	1
取り巻く	1
取り引き	1
取り戻す	1
取り扱い	1
取り扱う	1
取り敢えず	1
取り替え	1
取り替える	4
取り次ぐ	1
取り消す	2
取り混ぜる	1
取り立てる	1
取り組む	1
取り締まり	1
取り締まる	1
取り調べる	1
取り除く	1
取る	5
取れる	23
取材	1
受かる	1
受ける	4
受け付ける	1
受け入れ	1
受け入れる	1
受け取り	12
受け取る	23
受け持ち	1
受け持つ	2
受け止める	1
受け継ぐ	1
受付	4
受取	2
受話器	2
受身	1
受験	2
口	25
口ずさむ	1
口実	2
口紅	2
口述	1
口頭	1
古	12
古い	5
古代	1
古典	2
句	23
句読点	2
叩く	123
只	23
只今	4
只管	1
叫び	1
叫ぶ	23
召し上がる	4
召す	1
可	23
可哀想	12
可愛い	15
可愛がる	12
可愛らしい	12
可成	12
可決	2
可笑しい	14
可能	23
台	235
台所	5
台本	1
台無し	1
台詞	2
台風	4
叱る	34
史	2
右	5
叶う	1
叶える	1
叶わない	1
号	12
司る	1
司会	2
司法	1
吃逆	1
吃驚	1
吃驚する	4
各	12
各々	2
各地	2
各種	1
各自	2
合う	4
合わす	1
合わせ	1
合わせる	23
合併	1
合同	2
合唱	1
合図	23
合意	1
合成	1
合格	23
合流	2
合理	2
合致	1
合計	23
合議	1
合間	1
吊す	2
吊り革	1
吊る	2
吊るす	12
吊革	1
同	12
同い年	1
同じ	5
同一	23
同僚	23
同士	1
同封	1
同居	1
同志	1
同情	1
同意	1
同感	1
同時	23
同格	2
同様	23
同盟	1
同等	1
同級	1
同調	1
名	23
名人	23
名付ける	1
名作	2
名刺	2
名前	5
名字	2
名所	2
名札	1
名残	1
名物	2
名産	1
名称	1
名簿	1
名詞	2
名誉	1
名高い	1
吐き気	2
吐く	123
吐気	2
向い	2
向う	24
向かい	3
向かう	4
向き	12
向く	23
向け	12
向ける	23
向こう	5
向上	1
君	4
君主	1
吝	2
吝嗇	1
吟味	1
吠える	23
否	3
否定	23
否決	1
含む	23
含める	2
含嗽	1
吸う	5
吸収	23
吹く	5
吹奏	1
吹雪	2
呆ける	1
呆れる	12
呆気ない	1
呆然	1
呉々も	2
呉れる	4
呉れ呉れも	1
告げる	1
告白	1
呑気	2
呟く	1
周	1
周り	24
周る	4
周囲	23
周期	1
周辺	2
味	14
味わい	1
味わう	2
味噌	24
味方	23
味覚	1
呼び出す	2
呼び掛ける	2
呼び止める	1
呼ぶ	5
呼出す	2
呼吸	23
命	23
命じる	23
命じる命ずる	2
命ずる	2
命中	1
命令	23
咄嗟	1
咄嗟に	1
和	12
和やか	1
和らげる	1
和文	1
和服	2
和英	2
和風	1
咎める	1
咥える	2
咬む	4
咲く	5
咳	23
哀れ	23
品	23
品物	4
品種	1
品質	1
哉	1
員	14
哲学	23
唇	2
唯	23
唯一	23
唱える	1
唸る	12
唾	12
商	12
商人	123
商品	23
商売	23
商店	2
商業	2
商社	2
問	12
問い	3
問い合わせ	2
問い合わせる	1
問う	12
問合せ	2
問合せる	1
問屋	1
問答	2
問題	5
善	23
善し悪し	1
善良	1
喉	4
喋る	12
喜び	23
喜ぶ	4
喜劇	1
喧しい	12
喧嘩	4
喧嘩する	4
喪	1
喪失	1
喫茶	12
喫茶店	5
営	1
営む	1
営業	23
嗅ぐ	2
嗚呼	1
嗜好	1
嗽	23
嘆く	1
嘗て	1
嘗める	1
嘘	4
嘘つき	1
嘲笑う	1
嘴	1
嘸	1
噂	23
噛み切る	1
噛む	4
噛る	1
噛切る	1
噦	2
器	12
器具	2
器官	1
器械	2
器用	23
噴出	1
噴水	2
噴火	2
嚏	1
囀る	1
囁く	2
四	25
四つ	5
四つ角	2
四季	2
四捨五入	2
四日	5
四角	2
四角い	2
四角な	2
回	235
回す	23
回り	23
回り周り	2
回り道	2
回る	4
回収	1
回復	23
回数	2
回数券	2
回答	2
回覧	1
回路	1
回転	2
回送	1
因って	1
因る	23
団	2
団体	23
団地	2
団扇	1
団結	1
困る	5
困難	23
囲む	23
図	23
図々しい	12
図る	1
図形	2
図書	23
図書館	5
図表	2
図鑑	2
固い	4
固まる	2
固める	1
固体	12
固定	1
固有	1
国	25
国交	1
国会	23
国土	1
国境	123
国定	1
国家	23
国有	1
国民	23
国王	2
国産	1
国立	2
国籍	2
国語	23
国連	1
国防	1
国際	4
圏	1
園	12
園芸	2
土	23
土俵	1
土台	1
土地	23
土手	1
土曜	23
土曜日	5
土木	1
土産	123
圧倒	1
圧力	1
圧縮	2
圧迫	1
在る	2
在る[存在]	5
在学	2
在庫	1
地	23
地下	23
地下水	2
地下鉄	5
地主	1
地位	23
地元	1
地区	23
地名	2
地味	2
地図	5
地域	23
地帯	2
地平線	23
地形	1
地方	123
地点	2
地獄	1
地球	23
地理	4
地盤	2
地質	2
地震	4
地面	2
坂	4
均し	1
均衡	1
坊さん	2
坊ちゃん	12
坊っちゃん	2
坊や	2
垂れる	1
垂直	2
型	23
垢	1
垣根	2
埃	23
埋まる	1
埋める	12
埋め込む	1
埋蔵	1
城	23
城下	1
域外	1
執る	2
執着	12
執筆	2
基	123
基づく	23
基地	2
基本	23
基準	2
基盤	2
基礎	2
基金	1
堀	2
堂々	1
堅い	4
堤防	1
堪える	12
堪らない	12
報じる	1
報じる報ずる	1
報ずる	1
報告	23
報道	1
報酬	1
場	23
場合	4
場所	4
場面	23
塀	23
塊	2
塔	23
塗る	4
塞がる	2
塞ぐ	2
塩	15
塩辛い	2
填まる	1
填める	1
塵	14
塵取	1
塵取り	1
塵紙	2
塾	1
境	23
境地	1
境界	2
境遇	1
墓	23
墓地	1
増える	4
増し	1
増す	23
増やす	2
増加	13
増大	2
増強	1
増減	2
増進	1
墜落	1
墨	2
壁	4
壇	1
壊す	4
壊れる	4
士	1
壮大	1
声	5
声明	1
売り上げ	2
売り出し	1
売り出す	1
売り切れ	2
売り切れる	2
売り場	4
売る	5
売れる	23
売れ行き	12
売上	2
売店	2
売行き	2
売買	2
壷	1
変	4
変える	4
変わる	4
変動	1
変化	23
変更	23
変遷	1
変革	1
夏	5
夏休み	5
夕べ	23
夕刊	2
夕方	5
夕日	2
夕暮れ	1
夕焼け	1
夕立	2
夕飯	5
外	235
外す	23
外れる	2
外交	23
外出	23
外国	5
外国人	5
外方	1
外来	1
外相	1
外科	2
外観	1
外貨	1
外部	2
多い	5
多分	5
多少	23
多忙	1
多数決	1
多様	1
夜	235
夜中	123
夜具	1
夜明け	23
夜更かし	1
夜更け	1
夜行	12
夜間	2
夢	4
夢中	23
夥しい	1
大	23
大いに	23
大きい	5
大きな	5
大げさ	1
大ざっぱ	1
大した	23
大して	2
大まかな	1
大丈夫	5
大事	14
大人	5
大人しい	12
大会	23
大体	4
大使	23
大使館	5
大便	1
大凡	2
大分	24
大切	5
大勢	5
大半	23
大変	5
大好き	5
大学	5
大学生	4
大学院	2
大家	123
大小	2
大層	2
大工	2
大幅	1
大戦	23
大抵	4
大方	1
大木	2
大柄	1
大概	1
大気	23
大水	1
大空	1
大筋	1
大統領	23
大胆	1
大臣	23
大衆	1
大袈裟	1
大通り	2
大部	1
大部分	23
大金	1
大陸	23
大雑把	1
天	1
天下	1
天井	12
天体	1
天候	23
天国	1
天地	1
天才	1
天気	5
天気予報	4
天津	1
天災	1
天然	23
天皇	12
天辺	1
太い	5
太る	4
太陽	23
太鼓	2
夫	4
夫々	2
夫人	23
夫妻	2
夫婦	23
失う	23
失恋	2
失敗	4
失敗する	4
失望	23
失格	1
失業	23
失礼	4
失礼しました	5
失礼します	5
失礼する	4
失脚	1
失調	1
奇妙	23
奇数	12
奇麗	1
奉る	1
奉仕	1
契る	12
契機	12
契約	23
奢る	1
奥	23
奥さん	5
奥様	2
奨励	1
奨学金	23
奪う	23
奮闘	1
女	25
女の人	2
女の子	5
女優	23
女史	1
女子	123
女性	4
女房	2
女王	23
奴	1
好い	1
好い加減	1
好き	5
好き好き	2
好き嫌い	2
好く	5
好ましい	1
好み	23
好む	23
好意	1
好況	1
好評	1
好調	1
如何	15
如何して	1
如何しても	1
如何に	1
如何にも	1
妊娠	1
妙	23
妥協	1
妥当	2
妥結	1
妨げる	2
妨害	1
妬む	1
妹	5
妹さん	5
妻	4
姉	5
姉妹	123
始まり	23
始まる	5
始め	5
始めに	2
始めまして	1
始める	4
始末	1
始発	1
始終	2
姓	2
姓名	1
委員	23
委託	1
姪	2
姿	23
姿勢	2
威力	1
威張る	2
娘	4
娘さん	4
娯楽	2
婉曲	1
婚約	23
婦人	23
婿	1
嫁	23
嫉妬	1
嫌	5
嫌々	1
嫌い	5
嫌う	23
嫌がる	2
嫌に	1
嫌らしい	1
嬉しい	34
嬢	1
子	4
子供	5
子孫	2
子息	1
字	14
字体	1
字引	5
存じる	2
存じる存ずる	2
存ずる	2
存在	23
存続	1
孝行	2
季刊	1
季節	4
孤児	1
孤独	1
孤立	1
学	23
学ぶ	23
学会	2
学力	2
学問	23
学士	1
学年	2
学期	23
学校	5
学歴	1
学生	5
学科	2
学級	2
学習	23
学者	23
学芸	1
学術	2
学説	1
学部	24
孫	23
宅	23
宇宙	23
守	2
守る	3
守備	1
守衛	1
安い	5
安っぽい	1
安全	4
安定	23
安心	4
安心する	4
安易	2
安静	1
完了	23
完全	23
完成	23
完璧	1
宗	2
宗教	23
官	1
官僚	1
官庁	2
宙返り	1
定まる	1
定める	1
定休日	2
定価	2
定員	2
定年	1
定期	23
定期券	2
定理	1
定義	1
定規	2
定食	1
宛	1
宛てる	1
宛名	2
宛字	1
宜しい	34
宜しく	35
宝	23
宝器	1
宝石	23
実	123
実に	23
実は	23
実る	2
実例	2
実力	2
実家	1
実情	1
実感	2
実態	1
実施	23
実業家	1
実物	2
実現	23
実用	2
実績	2
実習	2
実行	23
実費	1
実質	1
実践	1
実際	23
実験	23
客	4
客席	2
客観	1
客間	2
宣伝	2
宣教	1
宣言	1
室	12
宮殿	1
害	23
害する	1
宴会	2
家	245
家主	12
家事	23
家具	23
家内	4
家出	1
家屋	2
家庭	5
家族	5
家来	1
家畜	1
家計	1
家賃	23
容器	2
容易	23
容易い	1
容積	2
宿	23
宿命	1
宿泊	23
宿題	5
寂しい	4
寄せる	2
寄り	1
寄り掛かる	1
寄る	4
寄与	1
寄付	23
寄贈	1
寄越す	1
密	3
密か	1
密度	1
密接	1
密集	1
富	1
富む	1
富豪	1
寒い	5
寒帯	2
寒気	1
寛容	1
寝かせる	1
寝る	5
寝台	2
寝坊	4
寝巻	2
寝巻き	2
寝間着	2
察する	1
寧ろ	23
審判	123
審査	1
審議	1
寮	2
寸法	2
寺	24
寺院	2
対	23
対して	1
対する	23
対処	1
対応	1
対抗	1
対比	1
対決	1
対照	2
対立	2
対等	1
対策	2
対話	1
対談	1
対象	23
対辺	1
対面	1
寿命	2
封	1
封建	1
封筒	5
封鎖	1
専ら	1
専修	1
専制	2
専攻	23
専用	1
専門	4
射	2
射す	2
将に	2
将来	4
将棋	2
尉	1
尊い	1
尊い貴い	1
尊ぶ	1
尊敬	23
尊重	23
尋ねる	4
導く	1
導入	1
小	23
小さい	5
小さな	5
小便	2
小児科	1
小切手	1
小包	23
小売	1
小学校	4
小学生	2
小屋	23
小指	2
小数	2
小柄	1
小母さん	2
小父さん	2
小説	4
小遣い	2
小銭	1
小鳥	4
小麦	23
少々	23
少し	5
少しも	23
少ない	5
少なくとも	12
少女	123
少年	23
少数	1
尖る	2
尚	12
尚更	1
尤も	23
就いて	4
就く	23
就任	2
就業	1
就職	23
尻	23
尻尾	12
尽きる	1
尽くす	1
尽す	1
尾	1
尿	1
局	23
局限	1
居る	35
居る[の謙譲語]	4
居住	1
居眠り	23
居間	23
屈折	1
届く	23
届け	1
届ける	4
屋	5
屋上	4
屋外	2
屋敷	1
屋根	23
屎尿	1
屑	2
展望	1
展示	1
展覧会	4
展開	2
属する	2
屡	1
屡々	2
履く	5
履歴	1
屯	3
山	25
山岳	1
山林	2
山脈	1
山腹	1
山頂	1
屹度	14
岩	35
岩石	1
岬	2
岸	23
峠	2
峰	1
島	24
崇拝	1
崖	1
崩す	2
崩れる	2
崩壊	1
嵌める	2
嵌る	1
嵐	23
嵩む	1
嵩張る	1
川	5
州	23
巡る	2
巡査	2
巣	23
工事	2
工作	1
工員	2
工場	234
工夫	2
工学	1
工業	4
工芸	2
左	5
左利き	1
左右	23
左様なら	15
左程	1
巧い	4
巧み	1
巧妙	1
巨	1
巨大	23
巫山戯る	2
差	23
差し上げる	4
差し出す	1
差し引き	12
差し引く	12
差し掛かる	1
差し支え	2
差し支える	1
差す	5
差別	23
差異	1
差額	1
巻	12
巻く	2
市	134
市場	123
市民	4
市街	1
布	23
布告	1
布団	4
布巾	1
希望	23
師	1
席	4
帯	123
帯びる	1
帰す	2
帰り	4
帰る	5
帰京	1
帰宅	23
帳	12
常に	23
常識	23
帽子	5
幅	23
幕	23
干し	1
干し物	1
干す	2
干渉	1
平たい	1
平ら	23
平仮名	25
平凡	2
平和	23
平均	23
平常	1
平方	1
平日	2
平気	2
平等	23
平行	12
平野	2
年	5
年中	23
年代	23
年号	1
年寄	3
年寄り	12
年度	2
年月	23
年生	12
年賀	1
年輪	1
年鑑	1
年長	1
年間	23
年頃	1
年齢	23
幸	2
幸い	3
幸せ	23
幸福	23
幸運	23
幹	1
幹線	1
幹部	1
幼い	23
幼児	2
幼稚	2
幼稚園	2
幽霊	1
幾	2
幾つ	35
幾ら	35
幾分	2
幾多	1
庁	12
広々	2
広い	5
広がる	23
広げる	2
広さ	2
広まる	1
広める	2
広告	23
広場	2
庇う	1
床	123
床の間	2
床屋	24
序	2
序で	2
底	23
庖丁	2
店	125
店員	4
店屋	2
度	235
度々	12
度忘れ	1
座る	5
座布団	2
座席	23
座敷	2
座標	1
座談会	1
庭	5
庶務	1
庶民	1
廃れる	1
廃棄	1
廃止	1
廊下	5
延いては	1
延ばす	2
延びる	2
延べ	1
延期	23
延長	2
建つ	2
建て	4
建てる	4
建前	1
建物	5
建築	23
建設	23
弁償	1
弁当	23
弁解	1
弁論	1
弁護	1
弄る	1
式	234
式場	1
弓	1
引きずる	1
引き上げる	1
引き下げる	1
引き出し	4
引き出す	24
引き分け	1
引き取る	1
引き受ける	12
引き摺る	1
引き止める	2
引き算	2
引き起こす	1
引き返す	2
引く	5
引っ張る	23
引っ掛かる	2
引っ掛ける	12
引っ掻く	1
引っ繰り返す	2
引っ繰り返る	2
引っ越す	4
引っ込む	2
引出す	2
引分	2
引分け	2
引力	2
引受る	2
引用	23
引算	2
引越し	2
引返す	2
引退	23
弛み	1
弛む	1
弟	15
弟子	2
弱	1
弱い	5
弱まる	1
弱める	1
弱る	1
弱点	2
張り切る	2
張り紙	1
張る	23
強	1
強い	5
強いて	1
強いる	1
強まる	1
強める	1
強制	1
強力	23
強化	2
強引	2
強気	12
強烈	1
強盗	23
強硬	1
強行	1
強調	23
強請る	1
弾	23
弾く	15
弾む	1
弾力	1
当	1
当たり	1
当たり前	12
当たる	3
当て	1
当てはまる	1
当てはめる	1
当てる	23
当て字	1
当て嵌まる	2
当て嵌める	2
当り	1
当る	2
当人	12
当字	1
当日	2
当時	23
当然	2
当番	2
当選	1
形	24
形勢	1
形容動詞	2
形容詞	2
形式	2
形態	1
形成	1
彫る	2
彫刻	2
影	23
影響	23
彷徨う	1
役	123
役に立つ	4
役人	2
役割	23
役場	1
役所	2
役目	2
役立つ	12
役者	2
役職	1
彼	4
彼の	1
彼ら	4
彼処	1
彼女	4
彼方	1
彼方此方	1
彼此	1
彼等	34
往復	2
往診	1
征服	1
待ち合わせ	1
待ち合わせる	2
待ち望む	1
待ち遠しい	1
待つ	5
待合室	2
待望	1
待遇	1
後	235
後ろ	5
後半	1
後回し	1
後悔	1
後者	23
後輩	2
後退	1
徐々に	23
徐行	1
徒歩	1
従う	23
従って	23
従事	1
従兄弟	23
従姉妹	2
従来	1
従業員	1
得	2
得る	23
得意	23
得点	1
御	1345
御世話になりました	2
御中	2
御主人	4
御元気ですか	2
御先に	2
御免	2
御免ください	1
御免なさい	15
御免下さい	5
御八つ	2
御前	2
御参り	2
御土産	4
御大事に	4
御存知	4
御存知ですか	2
御宮	1
御帰り	2
御帰りなさい	4
御座います	1
御座居ます	4
御弁当	5
御待たせしました	4
御待ち下さい	2
御待ち遠様	2
御手洗	2
御手洗い	15
御掛け下さい	2
御早う御座います	5
御構いなく	2
御無沙汰	2
御目に掛かる	2
御目出度い	2
御目出度う	2
御目出度う御座居ます	4
御礼	4
御祭り	4
御苦労様	2
御蔭	4
御蔭様で	4
御袋	1
御見舞い	4
御覧	2
御覧なさい	1
御負け	1
御辞儀	2
御遠慮なく	2
御邪魔します	2
御酒	5
御釣	4
御願いします	5
御風呂	5
御飯	5
御馳走	24
御馳走様	5
御馳走様でした	5
復旧	1
復活	1
復習	4
復興	1
循環	2
微か	1
微塵	1
微妙	23
微笑	1
微笑む	23
微量	1
徴収	1
徹する	1
徹夜	23
徹底	23
心	14
心中	1
心地	1
心強い	1
心当たり	2
心得	1
心得る	2
心情	1
心掛け	1
心掛ける	1
心理	23
心細い	1
心臓	23
心身	2
心配	4
心配する	4
必ず	4
必ずしも	23
必修	1
必死	23
必然	1
必要	4
必需品	2
志	1
志す	1
志向	1
志望	1
忘れる	5
忘れ物	4
忙しい	5
応じる	23
応じる応ずる	2
応ずる	2
応募	1
応対	2
応急	1
応接	2
応援	2
応用	2
忠告	1
忠実	1
快い	1
快晴	2
快適	23
念	1
念願	1
忽ち	12
怒り	1
怒る	14
怒鳴る	12
怖い	4
思いっ切り	2
思い付き	1
思い付く	2
思い出	23
思い出す	4
思い切り	2
思い掛けない	2
思い込む	2
思う	4
思わず	23
思想	23
思考	1
怠い	1
怠ける	23
怠る	12
怠慢	1
急	4
急かす	1
急ぐ	4
急に	234
急激	23
急行	4
急速	23
性	23
性別	2
性格	23
性能	2
性質	2
怪しい	2
怪我	4
怪我する	4
怪獣	1
怯える	1
恋	23
恋しい	2
恋する	1
恋人	23
恋愛	1
恐らく	12
恐れ	12
恐れる	23
恐れ入る	1
恐ろしい	23
恐怖	23
恐縮	2
恥	1
恥じらう	1
恥じる	1
恥ずかしい	4
恥らう	1
恨み	2
恨む	2
恩	23
恩恵	2
息	23
息子	4
息子さん	4
恰好	4
恰度	1
恵まれる	2
恵み	1
恵む	1
悉く	1
悔しい	2
悔やむ	2
悟る	1
悠々	2
患者	23
悩ましい	1
悩ます	1
悩み	1
悩む	23
悪	1
悪い	15
悪しからず	1
悪どい	1
悪化	1
悪口	123
悪戯	23
悪日	1
悪者	1
悪魔	23
悲しい	4
悲しむ	23
悲劇	23
悲惨	1
悲観	1
悲鳴	1
情	1
情け	1
情け深い	1
情け無い	1
情勢	1
情報	23
情熱	1
情緒	1
惑星	1
惚ける	1
惜しい	2
惜しむ	1
惨め	12
想像	23
愈々	12
愉快	23
意	1
意向	1
意味	5
意図	1
意地	1
意地悪	2
意外	23
意志	23
意思	23
意思意志	2
意欲	1
意気込む	1
意義	2
意見	4
意識	23
愚か	1
愚痴	1
愛	23
愛する	23
愛でたい	1
愛情	23
愛想	1
愛憎	1
感	2
感じ	23
感じる	23
感じる感ずる	2
感ずる	2
感動	23
感度	1
感心	23
感情	23
感想	2
感慨	1
感染	1
感激	2
感無量	1
感覚	23
感触	1
